TransactionID,CustomerName,Date,Time,Email,PhoneNumber,ProductName,Quantity,Price,TotalAmount,PaymentMethod,ShippingAddress,OrderStatus,CustomerFeedback,Region
T00127,Cameron Dickson,2024-08-24,16:06:12,jacksonanthony@gmail.com,270.950.0995x311,Laptop,2,854.48,907.97,Credit Card,"37059 Kyle Port Apt. 096, Garciaville, MA 77606",Pending,Great service,North West
T00128,Jessica Spears MD,2024-05-24,09:45:09,zacharyhudson@yahoo.com,+1-096-640-1597,Smartwatch,1,122.77,2059.97,Credit Card,"13801 Tiffany Ferry Suite 037, Lake Raymondville, KY 20853",Shipped,Great service,South East
T00129,Alexander Bender,2024-04-15,16:28:50,anitasmith@benton.com,9658105448,Gaming Mouse,1,837.22,1651.63,Cash,"51756 Rice Corners, West Larry, NY 97702",Shipped,Satisfied,South
T00130,Nicole Hensley,2024-03-10,20:01:11,jacob76@jackson.net,112-550-3250,Smartphone,3,463.72,2037.42,Online,"743 Cory Mountains, Brownberg, DC 37690",Delivered,Satisfied,South East
T00131,Leslie Huff,2024-01-13,12:48:29,xrodriguez@meyer.org,148-083-2502x88362,Smartwatch,3,477.32,4152.07,Cash,"85808 Daniel Meadow, East Cassandra, WA 25348",Delivered,Great service,North West
T00132,Laura Jenkins,2024-06-02,04:19:54,kristina26@terrell-soto.com,481.296.3981x620,Headphones,5,766.41,1913.71,Online,"77961 Camacho Turnpike, North Brandon, MN 11722",Shipped,Arrived on time,South
T00133,Dennis Daniels,2024-01-15,04:00:49,kayleebray@reyes.net,6522201306,Smartwatch,3,231.72,4946.78,Online,"20740 Brooke Villages Suite 931, New Emily, WV 79205",Delivered,Arrived on time,North West
T00134,Dominique Oconnor,2024-05-15,05:27:50,dfarley@yahoo.com,(534)416-9200x231,Smartphone,1,763.48,4918.18,Online,"60865 Scott Roads, Cassandrachester, GA 68482",Shipped,N/A,West Coast
T00135,Lori Rodriguez,2024-06-30,20:13:48,oblack@hotmail.com,924.333.4413,Smartphone,4,920.75,2739.72,Cash,"USS Carrillo, FPO AE 49157",Shipped,Packaging was damaged,North East
T00136,Christy Lane,2024-10-20,23:54:31,shannon82@gmail.com,973-332-7046,Laptop,1,243.74,1842.1,Cash,"4021 Travis Circles, Mcdonaldside, RI 99277",Shipped,Great service,West Coast
T00137,April Beasley,2024-09-14,04:43:49,holmessusan@yahoo.com,(381)480-7501,Laptop,3,620.73,146.19,Cash,"77974 Kristie Haven Suite 900, Juliaton, MS 02130",Delivered,Packaging was damaged,West Coast
T00138,Angela Jones,2024-09-17,02:03:42,carlosjohnston@gmail.com,333.248.3031x404,Smartwatch,2,256.32,2014.58,Credit Card,"912 David Inlet, Melissaland, CA 50329",Pending,Great service,North West
T00139,Brittany Mahoney,2024-09-15,00:44:42,tammy15@silva-hamilton.com,5779733996,Smartphone,5,732.69,3274.09,Online,"643 Reynolds Mall, Port Stanley, DE 47083",Pending,Packaging was damaged,South East
T00140,Edward Miller,2024-05-07,11:29:06,jose55@yahoo.com,+1-216-165-9668,Headphones,3,169.69,3407.39,Cash,"2065 Griffith Avenue, Randallborough, TX 36649",Pending,Satisfied,North East
T00141,Kimberly Bailey,2024-08-12,01:51:49,leedana@hotmail.com,775-152-4533,Smartwatch,2,106.59,3863.28,Online,"5763 Valerie Viaduct Suite 992, Johnsonmouth, FL 40325",Delivered,Arrived on time,South East
T00142,Matthew Ayala,2024-04-26,23:43:35,debra28@munoz.com,5091615330,Smartwatch,2,427.37,910.02,Credit Card,"5052 Terri Cape Suite 728, Lake Ruth, NV 32868",Delivered,Satisfied,South
T00143,Joshua Bishop,2024-04-30,10:06:57,julia41@hotmail.com,001-061-470-9220x889,Headphones,2,41.91,949.32,Online,"5523 Espinoza Corner, Jimenezmouth, WA 34340",Delivered,Packaging was damaged,North East
T00144,Christopher Walker,2024-01-03,10:24:32,alicia13@gmail.com,(323)058-9854,Headphones,3,769.2,2189.25,Online,"37585 Scott Shore Suite 462, Nixonmouth, VA 71059",Shipped,Satisfied,South East
T00145,Bradley Evans,2024-03-24,05:38:18,stefaniegreen@hotmail.com,(574)009-3317,Smartphone,5,501.17,3417.4,Online,"914 Greene Views, East Mariaside, AR 61468",Shipped,Great service,North East
T00146,Timothy Kennedy,2024-09-30,01:17:28,kmckee@hotmail.com,+1-254-698-4159x2036,Laptop,2,319.72,2340.71,Cash,"88555 Sara Club, Santiagobury, NJ 24404",Delivered,Arrived on time,North West
T00147,Mallory Hall DDS,2024-05-27,20:25:49,amanda51@hotmail.com,001-433-290-1281x7454,Smartphone,3,68.45,499.68,Credit Card,"614 Jenkins Lights, Bradleychester, IL 51073",Pending,Great service,West Coast
T00148,Chad Salinas,2024-08-24,09:43:06,jacksonlogan@gmail.com,176.526.2381x40809,Smartphone,2,730.17,970.16,Credit Card,"9071 Jackson Stream Suite 625, Tranhaven, WA 58529",Delivered,Packaging was damaged,South East
T00149,Cheryl Stevens,2024-05-18,07:18:32,christopher04@thompson.com,+1-883-751-0962x291,Smartphone,3,895.05,51.06,Cash,"64149 Welch Station, South Russell, GA 29496",Shipped,Arrived on time,South East
T00150,Teresa Lam,2024-03-06,09:19:58,tammybrewer@hernandez-jackson.net,239.625.2838,Laptop,1,553.6,1851.97,Credit Card,"3584 Steele Orchard, South Anthony, NV 47234",Pending,Arrived on time,North West
T00151,Krystal Norris,2024-08-26,16:48:23,cruzjennifer@valentine.biz,(176)483-8627x791,Laptop,4,37.8,3035.11,Credit Card,"59928 Gomez Greens Apt. 988, Lake Amanda, GA 54397",Shipped,Arrived on time,North West
T00152,Kirk Elliott,2024-03-10,00:56:07,sarah84@yahoo.com,940-198-4288,Gaming Mouse,2,883.26,387.3,Online,"70577 Eaton Forge Apt. 714, Scottshire, CO 08705",Shipped,Satisfied,North West
T00153,Daniel Dixon,2024-11-17,02:43:14,johnsonoscar@yahoo.com,+1-077-279-1901x798,Gaming Mouse,4,574.13,4226.03,Cash,"3349 Smith Wall, Robertsburgh, DE 27358",Shipped,Satisfied,South East
T00154,Shawn Dunn,2024-11-14,14:07:14,tammy42@hotmail.com,+1-412-515-8088x90153,Smartwatch,3,402.37,1205.49,Cash,"266 Stewart Village Suite 145, Christinachester, VA 17545",Pending,Satisfied,West Coast
T00155,Julie Bowman,2024-06-05,01:34:06,hvaughn@gmail.com,776.928.9608x47218,Gaming Mouse,4,817.75,3960.57,Cash,"221 Torres Turnpike Apt. 378, New Hannahberg, ME 88127",Shipped,Arrived on time,West Coast
T00156,Dana Cline,2024-09-02,14:36:43,larsonlori@gmail.com,(545)673-8384x26105,Smartphone,1,504.28,1338.21,Online,"USNV Blair, FPO AE 69292",Shipped,N/A,North East
T00157,Rebecca Morrison,2024-03-04,13:02:30,charlestran@moore.org,8540049674,Gaming Mouse,1,391.68,1404.1,Credit Card,"90259 Laura Plain Apt. 827, Laurafurt, NH 44281",Pending,N/A,North West
T00158,Trevor Mendoza,2024-05-13,00:06:29,dlewis@yahoo.com,(001)933-1756,Gaming Mouse,1,798.85,4839.44,Credit Card,"390 Boyd Plaza Apt. 543, Hallmouth, RI 09825",Shipped,N/A,South East
T00159,Shelby Heath,2024-06-08,09:22:36,kimsarah@baker-smith.net,(457)721-9055x63759,Gaming Mouse,4,132.44,4565.4,Credit Card,"32228 Tate Ports, Meghanmouth, NE 74619",Delivered,Satisfied,North East
T00160,Richard Cooper,2024-09-16,13:23:30,stacychandler@hotmail.com,(384)439-2193x824,Smartwatch,2,993.57,4767.94,Cash,"Unit 3336 Box 3445, DPO AE 77595",Shipped,Great service,North East
T00161,Teresa Grant,2024-09-01,17:36:41,bbrandt@hotmail.com,6034728576,Headphones,5,140.75,983.34,Cash,"118 Garner Canyon Apt. 353, Jonestown, VT 89466",Pending,Packaging was damaged,South
T00162,Julie Miller,2024-07-04,08:19:38,royjohn@higgins-vargas.net,001-037-798-3608,Smartwatch,1,60.61,3026.92,Credit Card,"87547 Hoffman Estates, Mcgrathtown, NV 88049",Shipped,Satisfied,West Coast
T00163,Jamie Turner,2024-10-24,02:26:03,zlandry@liu.net,190.038.2351x996,Smartphone,4,426.13,4221.9,Cash,"90293 Joshua Lane, Christianstad, ME 36477",Shipped,N/A,North East
T00164,Robin Contreras,2024-05-28,02:24:28,pierceeric@yahoo.com,063.924.4721,Headphones,4,751.24,728.49,Online,"249 Harper Throughway Apt. 028, Daybury, AK 89872",Delivered,N/A,West Coast
T00165,Jessica Villa,2024-06-20,03:36:17,zcook@yahoo.com,(289)652-1877,Laptop,3,985.75,280.02,Credit Card,"5775 Anderson Center Suite 355, Port Larry, WA 26593",Delivered,Satisfied,West Coast
T00166,Brian Pace,2024-07-10,08:40:33,jellison@yahoo.com,+1-296-003-6840x14513,Smartphone,3,559.88,3386.98,Online,"302 Hardin Bypass Suite 365, Smithmouth, MS 00720",Pending,Packaging was damaged,South
T00167,Heather Smith,2024-02-22,08:19:03,katherine53@yahoo.com,(841)963-2542,Gaming Mouse,3,378.24,592.03,Cash,"7988 Doyle Squares Apt. 314, East Adam, VT 96042",Pending,N/A,South East
T00168,Melissa Miller,2024-01-18,15:21:19,seanserrano@hotmail.com,+1-305-888-6835,Smartwatch,2,279.4,85.74,Credit Card,"853 Patricia Mall Apt. 748, Port Margaretstad, CT 51345",Delivered,Arrived on time,North East
T00169,Erica Walker,2024-05-23,01:48:18,brodriguez@gmail.com,412.827.8296x349,Smartwatch,4,395.15,4342.81,Online,"758 Kayla Crest, East Patrick, FL 15504",Pending,Great service,South
T00170,Mark Forbes,2024-11-16,15:11:10,hruiz@gmail.com,001-672-725-6860x802,Gaming Mouse,2,597.8,508.01,Credit Card,"67358 Park Mountains, Donaldside, ND 22754",Delivered,Satisfied,North East
T00171,Mr. Robert Johnson,2024-06-27,22:51:37,hinesdeanna@gmail.com,+1-245-098-0013x317,Gaming Mouse,3,900.19,4666.18,Credit Card,"975 Paul Shoals Apt. 916, Lake Michael, VA 55483",Pending,N/A,West Coast
T00172,Mark Watson,2024-08-27,01:55:20,redwards@jones.com,+1-738-073-0874x0529,Headphones,3,521.99,2042.55,Online,"USNV Richmond, FPO AP 74068",Shipped,Arrived on time,North West
T00173,Lauren Hernandez,2024-03-06,09:34:04,gmorrow@williams.com,(169)214-2743x3598,Laptop,3,997.21,595.1,Cash,"09535 David Run, Josebury, MA 64955",Delivered,Arrived on time,West Coast
T00174,Tina James,2024-08-31,08:32:51,susanbrown@gmail.com,+1-398-336-3829x996,Headphones,5,263.39,1939.94,Online,"1519 Erin Centers Apt. 430, South Erikside, MO 43363",Shipped,N/A,North West
T00175,David Walton,2024-01-05,21:06:47,brandon18@carey.com,604-875-7757,Gaming Mouse,3,938.47,4928.22,Cash,"1001 Harrington Curve, Molinachester, NY 28115",Pending,Great service,West Coast
T00176,Walter Roberts,2024-05-07,19:27:49,michaelle@yahoo.com,182-641-7033x302,Gaming Mouse,4,166.69,1842.48,Online,"145 Rebecca Streets Suite 130, Walkermouth, NJ 31501",Shipped,Packaging was damaged,North West
T00177,Lauren Cabrera,2024-08-23,04:31:24,gchen@hayes.com,136.780.0998x68740,Smartphone,3,761.73,308.43,Credit Card,"9936 Robertson Points, North Troy, FL 56465",Shipped,N/A,North West
T00178,Alyssa Johnson,2024-01-28,11:54:34,leeethan@hotmail.com,+1-080-254-6022x465,Gaming Mouse,3,76.48,849.15,Online,"85588 Gentry Underpass, Hicksview, OK 07784",Shipped,Packaging was damaged,North East
T00179,Lori Cole,2024-02-25,00:45:35,dhamilton@yahoo.com,472.271.0579,Laptop,3,442.13,1588.0,Credit Card,"PSC 7863, Box 8862, APO AE 95316",Pending,Satisfied,North East
T00180,Melanie Gaines,2024-05-12,16:37:12,esaunders@hotmail.com,7237908084,Headphones,4,541.78,676.21,Credit Card,"99372 John Ford, South Latoyachester, NJ 39969",Shipped,Satisfied,North West
T00181,Linda Burke,2024-10-29,15:07:49,brandonjensen@yahoo.com,+1-285-504-8017,Headphones,1,344.75,1991.52,Cash,"075 Martinez Parkways, South Pamela, WY 91216",Shipped,Satisfied,North East
T00182,Jeremy Morgan,2024-04-24,05:44:02,burnspaul@watts.com,+1-846-010-4379x72529,Laptop,4,978.99,2191.43,Cash,"978 Tammy Avenue, Kimberlyburgh, SC 44009",Pending,Great service,North West
T00183,Steve Anderson,2024-02-02,10:34:11,marktorres@gmail.com,1786060260,Headphones,1,797.68,4028.91,Online,"USNV Torres, FPO AE 50071",Delivered,N/A,West Coast
T00184,Amber Mcguire,2024-07-26,10:45:42,josephmarsh@benson.info,+1-370-169-1481,Gaming Mouse,1,962.59,3145.4,Online,"87176 Davenport Gateway, Walkerfort, AR 51528",Delivered,Satisfied,South
T00185,Hayley Vargas,2024-02-15,04:04:11,mhayden@valdez.com,736.598.2518,Gaming Mouse,2,982.94,3725.16,Online,"09981 Davis Drive Apt. 736, Port Betty, CT 89613",Shipped,Arrived on time,South
T00186,Sarah Gonzalez,2024-02-23,20:20:15,max18@rodriguez.com,867-383-1881x1836,Smartwatch,4,301.8,4199.05,Credit Card,"02781 Clayton Shoals, Lake Arthurmouth, CA 07086",Pending,Arrived on time,South East
T00187,Mrs. Hannah Carson MD,2024-07-02,09:38:18,joanbrown@murillo-scott.com,628.499.0708,Headphones,1,477.92,4555.76,Credit Card,"2610 Miller Overpass, Castanedashire, UT 12752",Pending,Satisfied,North East
T00188,Susan Allen,2024-01-22,09:46:28,zhampton@hotmail.com,(046)887-3666x1992,Smartphone,1,377.92,4035.74,Online,"4267 Hughes Brook Suite 112, East Teresaside, AZ 03200",Delivered,N/A,South East
T00189,Katrina Powell,2024-05-01,15:08:58,markstonya@hotmail.com,001-809-417-2254x5065,Gaming Mouse,1,59.39,2336.44,Credit Card,"5878 Bennett Ford, North Nathan, KS 36322",Pending,Arrived on time,South East
T00190,Travis Payne,2024-11-17,07:07:11,christopher35@yahoo.com,+1-268-057-5957x255,Laptop,5,433.89,2978.11,Credit Card,"2783 Arnold Islands, South Walter, IN 68353",Shipped,Satisfied,North East
T00191,Jason Butler,2024-10-05,16:30:47,myersmargaret@gmail.com,+1-787-349-4563,Smartwatch,1,87.26,4725.34,Credit Card,"9384 Brock Garden, Port Sarahborough, WA 51131",Shipped,Packaging was damaged,West Coast
T00192,Audrey Wise,2024-02-23,04:32:20,johnblack@gmail.com,+1-564-367-0247x2872,Gaming Mouse,5,698.8,2399.8,Online,"6053 Dawn Rest Apt. 288, South Thomasport, ND 78777",Shipped,Satisfied,North East
T00193,Sarah Contreras MD,2024-03-03,00:59:56,proberts@newman-sanchez.org,047.189.7813,Smartphone,5,684.56,964.35,Credit Card,"79602 Carrie Walk, Robertsborough, MS 13988",Delivered,Arrived on time,South East
T00194,Richard Marshall,2024-02-16,01:15:06,lauriehoward@palmer.com,463-717-2584x9324,Headphones,4,608.83,4482.94,Cash,"11948 Evans Cape, West Derek, SC 40106",Shipped,Arrived on time,West Coast
T00195,Lisa Bennett,2024-06-09,03:22:32,glenbradley@hotmail.com,+1-711-852-0059x652,Laptop,5,609.93,2104.13,Online,"26725 Roberts Parkways, North Katherineborough, PA 83479",Delivered,Great service,South East
T00196,Rachel Jackson,2024-01-05,20:25:42,jessicachen@smith.com,120.581.0935x0508,Gaming Mouse,1,521.37,1167.87,Online,"969 Joseph Mills, Marthamouth, AK 59788",Delivered,Satisfied,South
T00197,Jamie Davis,2024-03-30,22:19:58,johnanderson@dudley-perez.com,001-534-320-2364,Headphones,2,646.38,1678.25,Credit Card,"90745 Mary View Suite 100, Jacobsberg, MN 15651",Shipped,N/A,North West
T00198,Amanda Brown,2024-10-14,22:11:44,robin09@aguirre.com,758-126-9769,Headphones,3,787.76,1429.37,Online,"USS Lee, FPO AE 51151",Shipped,Arrived on time,West Coast
T00199,Marvin Friedman,2024-07-27,23:40:28,jasonnorris@munoz-parker.biz,4690206163,Gaming Mouse,1,806.37,4378.54,Credit Card,"92484 Gordon Overpass, South David, WV 30913",Delivered,Satisfied,South
T00200,Francisco Li,2024-10-21,02:48:42,williamsalexis@hotmail.com,961-635-1180,Smartwatch,4,640.14,3460.93,Credit Card,"26627 Love Harbor Apt. 890, Gonzalezfort, WA 19714",Shipped,N/A,South
T00201,Johnny Page,2024-05-16,07:14:22,carolyn16@hotmail.com,424-456-0753x4868,Smartphone,3,602.91,2530.1,Cash,"65459 Ross Terrace Apt. 897, Thomasberg, VT 14383",Delivered,Great service,North West
T00202,Jonathan Gomez,2024-02-15,23:17:34,dale77@mercer.com,4196622338,Laptop,3,521.63,866.83,Credit Card,"931 Ryan Circle, Jamesview, LA 76546",Pending,N/A,North East
T00203,Henry Collins,2024-10-28,12:48:35,mjones@yahoo.com,+1-776-369-6106x1345,Headphones,3,664.65,152.26,Online,"5030 Angel Parkway Apt. 566, Castilloburgh, ID 65659",Pending,Arrived on time,South
T00204,Jeffrey Patterson,2024-07-03,07:28:38,elizabethwilliams@hotmail.com,204-207-5100,Smartphone,2,121.32,156.91,Cash,"0909 Brown Road Suite 094, Kennedybury, NM 73974",Delivered,Packaging was damaged,North East
T00205,Ebony Mercado,2024-04-23,20:27:34,melissa02@hotmail.com,+1-376-950-4455x525,Smartphone,1,484.01,1702.44,Credit Card,"95073 Munoz Court, Oconnormouth, KY 83678",Delivered,Great service,North West
T00206,Lori Harvey,2024-03-09,23:12:42,knightmario@jackson.com,+1-774-255-9262,Gaming Mouse,2,789.83,3297.57,Online,"961 Alicia Spurs Suite 191, Lake Sharonchester, DC 14991",Shipped,Great service,South
T00207,Ryan Martinez,2024-05-01,22:13:08,martineztimothy@yahoo.com,(994)687-6454,Smartphone,1,951.57,1888.84,Cash,"52337 Johnson Turnpike Apt. 858, East James, CO 55843",Pending,Arrived on time,West Coast
T00208,Aaron Taylor,2024-01-31,13:50:28,rachel80@smith.com,236-969-0153x28164,Headphones,2,911.27,3327.92,Credit Card,"930 Daniels Tunnel, Ryanfurt, HI 45247",Delivered,N/A,North East
T00209,Joseph Peters,2024-07-26,01:58:02,heatherrodriguez@yahoo.com,+1-433-560-9519x02980,Smartphone,1,848.49,539.69,Credit Card,"5507 Gilbert Locks Suite 463, North Jennyside, WI 13863",Shipped,Packaging was damaged,North East
T00210,Kevin Proctor,2024-10-13,04:34:35,davidfloyd@hotmail.com,1332984477,Gaming Mouse,1,363.86,2704.72,Cash,"044 Smith Road Apt. 530, East Hollyborough, TN 90669",Pending,Packaging was damaged,South East
T00211,Joel Hicks,2024-01-27,01:38:31,sarahgarcia@kidd.info,2487670570,Laptop,3,500.48,3504.21,Cash,"439 Joel Extension Apt. 156, East Stephenmouth, WV 90340",Pending,N/A,South East
T00212,Tracey Brooks,2024-08-27,01:27:01,robert10@gmail.com,925-575-1946,Smartphone,2,927.23,644.48,Cash,"34347 Rodriguez Island, Mannport, CO 04515",Shipped,Arrived on time,North East
T00213,Sean Powers,2024-03-07,23:20:52,connor72@welch.org,(494)453-3986x308,Headphones,5,460.73,96.33,Cash,"PSC 1224, Box 4898, APO AP 30418",Delivered,Arrived on time,South
T00214,Chad Henderson,2024-05-06,16:25:21,christian10@hotmail.com,381-082-7082x332,Headphones,1,189.32,2178.69,Cash,"635 Harvey Springs Suite 096, Lake Stevenshire, AK 48744",Delivered,Arrived on time,South
T00215,Christian Parker,2024-09-30,16:24:56,shawn00@cobb-leblanc.com,3328588180,Laptop,4,884.16,983.46,Online,"84802 Fox Lodge Suite 608, Mariohaven, MI 27531",Delivered,N/A,West Coast
T00216,Andrew Palmer,2024-07-20,05:05:03,monica16@gmail.com,(806)183-1048,Smartwatch,2,325.2,3346.75,Credit Card,"PSC 4661, Box 1681, APO AE 45038",Shipped,Packaging was damaged,West Coast
T00217,Carrie Meza,2024-01-14,17:14:18,wherrera@hotmail.com,711-824-5075x4436,Smartphone,4,514.85,4177.88,Cash,"7803 Meghan Estate Apt. 817, Richardsburgh, NM 50317",Pending,N/A,South East
T00218,Summer Small,2024-10-22,20:17:07,ocastillo@hotmail.com,541.412.2416,Laptop,1,468.33,214.9,Cash,"5605 Geoffrey Crescent, Sharonmouth, WV 25535",Delivered,Packaging was damaged,North East
T00219,Michael Palmer,2024-02-05,07:44:33,davidnunez@yahoo.com,001-269-360-4286,Laptop,5,733.35,3655.91,Online,"082 Kim Harbor, Christinemouth, HI 64614",Delivered,N/A,West Coast
T00220,Benjamin Miller II,2024-11-09,06:40:02,hayeschristopher@hotmail.com,648-563-5367x57031,Gaming Mouse,1,904.42,1012.61,Cash,"3346 Duffy Path Apt. 488, Harrisview, WA 09656",Shipped,Packaging was damaged,South
T00221,Kenneth Johnson,2024-09-27,23:45:18,thomas89@edwards.com,(212)112-8296,Smartwatch,2,335.33,1170.85,Credit Card,"USNS Rivas, FPO AA 96507",Delivered,Arrived on time,North East
T00222,Mr. Brian Johnson Jr.,2024-06-21,02:14:56,jchang@hotmail.com,193-013-5094,Smartphone,1,599.71,4280.97,Online,"72096 Robinson Drive Apt. 063, New Charlesbury, ND 63421",Pending,Arrived on time,North East
T00223,Joseph Davis,2024-03-20,00:07:51,osmith@little-nguyen.com,+1-910-622-6489x5797,Laptop,3,315.29,3649.18,Cash,"42092 Villarreal Locks Suite 679, South Thomas, NM 17136",Pending,N/A,North East
T00224,Alicia Johnson,2024-01-23,23:09:09,michele66@george.net,+1-559-261-6205x64897,Headphones,1,950.09,608.97,Online,"093 Sara Manor Apt. 625, Lake Rebecca, ND 30865",Delivered,Satisfied,South East
T00225,Stephanie Fox,2024-07-27,21:29:53,tvillarreal@wilcox-smith.net,(725)891-5824x76258,Gaming Mouse,4,631.62,3093.24,Credit Card,"01569 Jeffrey Cliffs, Jenkinsmouth, MN 34614",Shipped,Great service,South
T00226,Gary Skinner,2024-08-15,21:03:54,karen99@yahoo.com,+1-738-228-5835x070,Gaming Mouse,4,220.53,2412.3,Online,"51381 Randall Valley, Pattonmouth, NM 64552",Pending,Packaging was damaged,North West
T00227,Joseph Bullock,2024-05-10,07:45:36,joshua80@wright.info,+1-541-268-6540x423,Headphones,5,380.65,3552.81,Cash,"11931 Debbie Junctions, Meghantown, CO 64502",Shipped,Packaging was damaged,West Coast
T00228,Tanner Hayes,2024-10-11,19:00:38,vincent81@yahoo.com,727-186-0014x467,Headphones,5,652.22,1130.47,Credit Card,"1990 Powell Viaduct, Wilsonchester, MT 24904",Shipped,Arrived on time,South
T00229,Russell Crawford,2024-09-05,13:06:37,hoffmanbrian@smith.com,090.692.3743x4313,Smartphone,4,834.03,4604.96,Credit Card,"59572 Megan Walk Suite 263, North Jessicaside, IA 34187",Shipped,Satisfied,North East
T00230,George Munoz,2024-05-04,19:06:15,mollywilliams@hotmail.com,285-423-9228x73308,Headphones,4,220.31,637.91,Online,"554 Hernandez Overpass Suite 953, Dorothyport, TN 64467",Delivered,Arrived on time,North West
